frameID,trayPoints,brushPoint,TwizzersPoint
3724.0,"[(260, 89), (365, 89), (260, 294), (365, 294)]","(296, 149)",None
3725.0,"[(260, 89), (365, 89), (260, 293), (365, 293)]","(296, 149)",None
3726.0,"[(260, 89), (365, 89), (260, 293), (365, 293)]","(296, 149)",None
3727.0,"[(260, 89), (365, 89), (260, 293), (365, 293)]","(295, 147)",None
3728.0,"[(260, 89), (365, 89), (260, 293), (365, 293)]",None,None
3729.0,"[(260, 88), (365, 88), (260, 294), (365, 294)]",None,None
3730.0,"[(260, 88), (365, 88), (260, 293), (365, 293)]",None,None
3731.0,"[(260, 88), (365, 88), (260, 294), (365, 294)]",None,None
3732.0,"[(260, 88), (365, 88), (260, 294), (365, 294)]",None,None
3733.0,"[(260, 88), (365, 88), (260, 294), (365, 294)]",None,None
3734.0,"[(260, 88), (365, 88), (260, 294), (365, 294)]",None,None
3735.0,"[(260, 89), (365, 89), (260, 294), (365, 294)]",None,None
3736.0,"[(260, 89), (365, 89), (260, 294), (365, 294)]",None,None
3737.0,"[(260, 89), (365, 89), (260, 294), (365, 294)]",None,None
3738.0,"[(260, 89), (365, 89), (260, 294), (365, 294)]","(296, 144)",None
3739.0,"[(260, 88), (365, 88), (260, 294), (365, 294)]","(297, 144)",None
3740.0,"[(260, 87), (366, 87), (260, 294), (366, 294)]","(299, 157)",None
3741.0,"[(260, 87), (366, 87), (260, 294), (366, 294)]",None,None
3742.0,"[(260, 87), (366, 87), (260, 294), (366, 294)]","(308, 174)",None
3743.0,"[(260, 88), (365, 88), (260, 294), (365, 294)]","(311, 192)",None
3744.0,"[(260, 88), (365, 88), (260, 294), (365, 294)]","(311, 192)",None
3745.0,"[(260, 88), (365, 88), (260, 294), (365, 294)]","(312, 196)",None
3746.0,"[(260, 88), (365, 88), (260, 294), (365, 294)]","(313, 197)",None
3747.0,"[(260, 87), (366, 87), (260, 294), (366, 294)]","(313, 198)",None
3748.0,"[(260, 87), (366, 87), (260, 294), (366, 294)]","(312, 199)",None
3749.0,"[(260, 87), (366, 87), (260, 294), (366, 294)]","(312, 197)",None
3750.0,"[(260, 86), (366, 86), (260, 294), (366, 294)]","(311, 192)",None
3751.0,"[(260, 86), (366, 86), (260, 293), (366, 293)]",None,None
3752.0,"[(260, 86), (366, 86), (260, 293), (366, 293)]",None,None
3753.0,"[(260, 87), (366, 87), (260, 292), (366, 292)]",None,None
3754.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3755.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3756.0,"[(260, 88), (365, 88), (260, 292), (365, 292)]",None,None
3757.0,"[(260, 88), (365, 88), (260, 292), (365, 292)]",None,None
3758.0,"[(260, 89), (365, 89), (260, 292), (365, 292)]",None,None
3759.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3760.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3761.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3762.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3763.0,"[(260, 87), (366, 87), (260, 294), (366, 294)]",None,None
3764.0,"[(260, 87), (366, 87), (260, 294), (366, 294)]",None,None
3765.0,"[(260, 88), (366, 88), (260, 293), (366, 293)]",None,None
3766.0,"[(260, 88), (365, 88), (260, 293), (365, 293)]",None,None
3767.0,"[(260, 88), (365, 88), (260, 293), (365, 293)]",None,None
3768.0,"[(260, 88), (365, 88), (260, 292), (365, 292)]",None,None
3769.0,"[(260, 88), (366, 88), (260, 292), (366, 292)]",None,None
3770.0,"[(260, 88), (366, 88), (260, 292), (366, 292)]",None,None
3771.0,"[(259, 88), (366, 88), (259, 292), (366, 292)]",None,None
3772.0,"[(259, 88), (366, 88), (259, 292), (366, 292)]",None,None
3773.0,"[(260, 88), (366, 88), (260, 292), (366, 292)]",None,None
3774.0,"[(260, 88), (366, 88), (260, 292), (366, 292)]",None,None
3775.0,"[(260, 88), (366, 88), (260, 292), (366, 292)]",None,None
3776.0,"[(260, 88), (366, 88), (260, 292), (366, 292)]",None,None
3777.0,"[(260, 88), (366, 88), (260, 292), (366, 292)]",None,None
3778.0,"[(260, 88), (366, 88), (260, 292), (366, 292)]",None,None
3779.0,"[(260, 88), (366, 88), (260, 291), (366, 291)]",None,None
3780.0,"[(260, 88), (366, 88), (260, 291), (366, 291)]",None,None
3781.0,"[(260, 88), (366, 88), (260, 292), (366, 292)]",None,None
3782.0,"[(260, 88), (366, 88), (260, 292), (366, 292)]",None,None
3783.0,"[(260, 88), (366, 88), (260, 292), (366, 292)]",None,None
3784.0,"[(260, 88), (366, 88), (260, 292), (366, 292)]",None,"(302, 265)"
3785.0,"[(260, 88), (366, 88), (260, 292), (366, 292)]",None,"(302, 265)"
3786.0,"[(260, 88), (366, 88), (260, 292), (366, 292)]",None,"(300, 264)"
3787.0,"[(260, 88), (366, 88), (260, 292), (366, 292)]",None,"(301, 264)"
3788.0,"[(260, 88), (366, 88), (260, 292), (366, 292)]",None,"(301, 264)"
3789.0,"[(260, 88), (366, 88), (260, 292), (366, 292)]",None,"(302, 265)"
3790.0,"[(260, 88), (366, 88), (260, 292), (366, 292)]",None,"(302, 265)"
3791.0,"[(260, 88), (366, 88), (260, 292), (366, 292)]",None,"(300, 264)"
3792.0,"[(260, 88), (366, 88), (260, 292), (366, 292)]",None,"(298, 264)"
3793.0,"[(260, 88), (366, 88), (260, 292), (366, 292)]",None,"(299, 263)"
3794.0,"[(260, 88), (366, 88), (260, 292), (366, 292)]",None,"(300, 263)"
3795.0,"[(260, 88), (366, 88), (260, 291), (366, 291)]",None,None
3796.0,"[(260, 88), (366, 88), (260, 291), (366, 291)]",None,None
3797.0,"[(260, 88), (366, 88), (260, 291), (366, 291)]",None,None
3798.0,"[(260, 88), (366, 88), (260, 291), (366, 291)]",None,None
3799.0,"[(260, 88), (366, 88), (260, 291), (366, 291)]",None,None
3800.0,"[(260, 88), (366, 88), (260, 291), (366, 291)]",None,None
3801.0,"[(260, 88), (366, 88), (260, 291), (366, 291)]",None,None
3802.0,"[(260, 88), (366, 88), (260, 291), (366, 291)]",None,None
3803.0,"[(260, 88), (366, 88), (260, 291), (366, 291)]",None,"(300, 258)"
3804.0,"[(260, 88), (366, 88), (260, 291), (366, 291)]",None,"(297, 258)"
3805.0,"[(260, 88), (366, 88), (260, 292), (366, 292)]",None,"(295, 257)"
3806.0,"[(260, 88), (366, 88), (260, 292), (366, 292)]",None,"(297, 255)"
3807.0,"[(260, 88), (366, 88), (260, 291), (366, 291)]",None,"(296, 254)"
3808.0,"[(260, 88), (366, 88), (260, 292), (366, 292)]",None,"(295, 252)"
3809.0,"[(260, 88), (366, 88), (260, 292), (366, 292)]",None,"(299, 249)"
3810.0,"[(260, 88), (365, 88), (260, 292), (365, 292)]",None,None
3811.0,"[(260, 89), (365, 89), (260, 292), (365, 292)]",None,None
3812.0,"[(260, 88), (365, 88), (260, 292), (365, 292)]",None,None
3813.0,"[(260, 88), (365, 88), (260, 292), (365, 292)]",None,None
3814.0,"[(260, 88), (365, 88), (260, 292), (365, 292)]",None,None
3815.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3816.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3817.0,"[(260, 87), (366, 87), (260, 292), (366, 292)]",None,None
3818.0,"[(260, 87), (366, 87), (260, 292), (366, 292)]",None,None
3819.0,"[(260, 87), (366, 87), (260, 292), (366, 292)]",None,None
3820.0,"[(260, 87), (366, 87), (260, 292), (366, 292)]",None,None
3821.0,"[(260, 87), (366, 87), (260, 292), (366, 292)]",None,None
3822.0,"[(260, 87), (366, 87), (260, 292), (366, 292)]",None,None
3823.0,"[(260, 87), (366, 87), (260, 292), (366, 292)]",None,None
3824.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3825.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3826.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3827.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3828.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3829.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3830.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3831.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3832.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3833.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3834.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3835.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3836.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3837.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3838.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3839.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3840.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3841.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3842.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3843.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
3844.0,"[(260, 87), (366, 87), (260, 293), (366, 293)]",None,None
