frameID,trayPoints,brushPoint,TwizzersPoint
285.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
286.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
287.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
288.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
289.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
290.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
291.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
292.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
293.0,"[(258, 92), (365, 92), (258, 293), (365, 293)]",None,None
294.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
295.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
296.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
297.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
298.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
299.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
300.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
301.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
302.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
303.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
304.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
305.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
306.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
307.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
308.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
309.0,"[(258, 92), (365, 92), (258, 293), (365, 293)]","(310, 245)",None
310.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]","(310, 245)",None
311.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]","(310, 245)",None
312.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]","(310, 245)",None
313.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]","(310, 246)",None
314.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]","(310, 246)",None
315.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]","(309, 246)",None
316.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]","(309, 246)",None
317.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]","(308, 248)",None
318.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
319.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
320.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
321.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
322.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
323.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
324.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
325.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
326.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
327.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
328.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
329.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
330.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
331.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
332.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
333.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
334.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
335.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
336.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
337.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
338.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
339.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
340.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
341.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
342.0,"[(259, 92), (365, 92), (259, 293), (365, 293)]",None,None
343.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
344.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
345.0,"[(259, 91), (366, 91), (259, 293), (366, 293)]",None,None
346.0,"[(259, 91), (366, 91), (259, 293), (366, 293)]",None,None
347.0,"[(259, 91), (366, 91), (259, 293), (366, 293)]",None,None
348.0,"[(259, 90), (366, 90), (259, 293), (366, 293)]",None,None
349.0,"[(259, 91), (366, 91), (259, 293), (366, 293)]",None,None
350.0,"[(259, 91), (366, 91), (259, 293), (366, 293)]",None,None
351.0,"[(259, 91), (366, 91), (259, 293), (366, 293)]",None,None
352.0,"[(259, 91), (366, 91), (259, 293), (366, 293)]",None,None
353.0,"[(259, 91), (366, 91), (259, 293), (366, 293)]",None,None
354.0,"[(259, 91), (366, 91), (259, 293), (366, 293)]",None,None
355.0,"[(259, 91), (366, 91), (259, 293), (366, 293)]",None,None
356.0,"[(259, 91), (366, 91), (259, 293), (366, 293)]",None,None
357.0,"[(259, 91), (366, 91), (259, 292), (366, 292)]",None,None
358.0,"[(260, 90), (366, 90), (260, 292), (366, 292)]",None,None
359.0,"[(260, 90), (366, 90), (260, 293), (366, 293)]",None,None
360.0,"[(259, 90), (366, 90), (259, 293), (366, 293)]",None,None
361.0,"[(259, 90), (366, 90), (259, 293), (366, 293)]",None,None
362.0,"[(259, 90), (366, 90), (259, 293), (366, 293)]",None,None
363.0,"[(259, 90), (366, 90), (259, 293), (366, 293)]",None,None
364.0,"[(260, 90), (366, 90), (260, 293), (366, 293)]",None,None
365.0,"[(260, 90), (366, 90), (260, 293), (366, 293)]",None,None
366.0,"[(259, 90), (366, 90), (259, 293), (366, 293)]",None,None
367.0,"[(259, 90), (366, 90), (259, 293), (366, 293)]",None,None
368.0,"[(260, 89), (366, 89), (260, 293), (366, 293)]",None,None
369.0,"[(259, 90), (366, 90), (259, 293), (366, 293)]",None,None
370.0,"[(259, 89), (366, 89), (259, 293), (366, 293)]",None,None
371.0,"[(259, 89), (366, 89), (259, 293), (366, 293)]",None,None
372.0,"[(259, 89), (366, 89), (259, 293), (366, 293)]",None,None
373.0,"[(259, 89), (366, 89), (259, 293), (366, 293)]",None,None
374.0,"[(259, 89), (366, 89), (259, 293), (366, 293)]",None,None
375.0,"[(259, 89), (366, 89), (259, 293), (366, 293)]",None,None
