frameID,trayPoints,brushPoint,TwizzersPoint
345.0,"[(161, 34), (266, 34), (161, 174), (266, 174)]",None,None
346.0,"[(161, 34), (266, 34), (161, 173), (266, 173)]",None,None
347.0,"[(161, 34), (266, 34), (161, 173), (266, 173)]",None,None
348.0,"[(161, 34), (266, 34), (161, 174), (266, 174)]",None,None
349.0,"[(159, 32), (266, 32), (159, 175), (266, 175)]",None,None
350.0,"[(159, 32), (266, 32), (159, 175), (266, 175)]",None,None
351.0,"[(159, 32), (266, 32), (159, 175), (266, 175)]",None,None
352.0,"[(159, 32), (266, 32), (159, 175), (266, 175)]","(268, 200)",None
353.0,"[(159, 32), (266, 32), (159, 175), (266, 175)]","(268, 200)",None
354.0,"[(159, 32), (266, 32), (159, 175), (266, 175)]","(268, 200)",None
355.0,"[(159, 32), (266, 32), (159, 175), (266, 175)]","(268, 200)",None
356.0,"[(159, 32), (266, 32), (159, 175), (266, 175)]","(268, 200)",None
357.0,"[(159, 32), (266, 32), (159, 175), (266, 175)]","(268, 200)",None
358.0,"[(159, 32), (266, 32), (159, 175), (266, 175)]","(268, 200)",None
359.0,"[(159, 32), (266, 32), (159, 175), (266, 175)]","(268, 200)",None
360.0,"[(159, 32), (266, 32), (159, 175), (266, 175)]","(268, 200)",None
361.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]","(268, 200)",None
362.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]","(268, 200)",None
363.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]","(268, 200)",None
364.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]","(268, 200)",None
365.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]","(268, 200)",None
366.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]","(268, 200)",None
367.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]","(268, 200)",None
368.0,"[(159, 32), (266, 32), (159, 174), (266, 174)]","(268, 200)",None
369.0,"[(158, 32), (266, 32), (158, 174), (266, 174)]","(268, 200)",None
370.0,"[(158, 32), (266, 32), (158, 174), (266, 174)]","(268, 200)",None
